x,y,z,dist,time
223,1326,1361,4154,36.961
175,2931,2441,3157,33.97
-96,1046,1335,4104,36.811
-88,3920,2178,3558,35.173
575,4260,1891,4374,37.621
160,2692,2448,3386,34.657
544,3141,2196,3423,34.768
14,1683,575,3392,34.675
434,4516,1873,4478,37.933
-99,3724,12,2750,32.749
574,439,1383,5401,40.702000000000005
559,1856,1710,4135,36.904
104,2894,1712,2643,32.428
333,1668,2198,4405,37.714
69,2786,290,2355,31.564
388,3131,371,2583,32.248000000000005
-56,3548,1895,3033,33.598
591,3849,1525,3774,35.821
599,683,1750,5371,40.612
-22,4511,792,3572,35.214999999999996
392,3522,2426,3816,35.947
546,-66,2311,6431,43.792
313,899,2222,5170,40.009
387,3450,1027,2973,33.418
572,3936,1704,3936,36.307
454,222,171,5322,40.465
484,729,27,4876,39.127
24,4445,1872,3996,36.487
377,3219,1930,3159,33.976
546,4448,2683,5090,39.769000000000005
384,136,1789,5725,41.674
131,1413,970,3839,36.016000000000005
231,3732,2332,3797,35.89
335,889,1182,4632,38.395
41,3450,2597,3521,35.062
69,461,219,4690,38.569
-76,4278,1017,3335,34.504
197,4081,1984,3875,36.124
582,1347,105,4338,37.513
65,600,2185,5196,40.087
381,2310,11,3196,34.087
574,1104,1337,4716,38.647
-96,437,322,4535,38.104
365,152,2395,6092,42.775000000000006
-65,1850,1680,3500,34.999
337,2598,1538,3079,33.736
581,3788,20,3492,34.975
-17,1035,2736,5085,39.754
131,3746,2117,3561,35.182
591,774,535,4877,39.13
556,4900,2232,5219,40.156
78,2753,1325,2566,32.197
389,4244,2096,4303,37.408
-63,377,1562,4912,39.235
591,3435,453,3086,33.757000000000005
274,1693,708,3653,35.458
363,2950,709,2485,31.954
578,2740,1714,3272,34.315000000000005
250,4576,874,3924,36.271
341,4000,2704,4454,37.861
365,1453,976,4034,36.601
-60,-88,213,5110,39.82899999999999
0,1598,1133,3571,35.212
336,1336,7,4127,36.88
438,2279,1167,3339,34.516000000000005
595,1445,538,4210,37.129
227,798,1121,4594,38.281
190,3288,1339,2725,32.674
550,4935,2563,5489,40.966
-68,3336,861,2364,31.591
-27,40,2513,5900,42.199
582,2871,430,2772,32.815
151,4230,1634,3771,35.812
11,2311,2093,3368,34.603
219,1347,794,3956,36.367
204,1527,881,3777,35.83
491,2042,515,3509,35.025999999999996
234,2591,593,2705,32.614000000000004
-21,2497,994,2609,32.326
586,1398,1449,4485,37.954
300,4304,2331,4437,37.81
206,200,401,5068,39.703
492,2417,2738,4214,37.141000000000005
257,1435,2430,4727,38.68
149,-36,207,5268,40.303
129,109,1443,5314,40.440999999999995
377,19,1137,5528,41.083
567,3222,1549,3135,33.904
417,3978,626,3459,34.876
418,3721,513,3199,34.096000000000004
558,1972,734,3661,35.482
96,4394,2686,4589,38.266000000000005
272,441,2473,5768,41.803
291,2451,1211,3036,33.607
-35,125,1677,5253,40.257999999999996
201,3363,185,2651,32.452
118,2615,778,2584,32.251000000000005
589,448,1884,5675,41.524
213,1865,2293,4154,36.961
-21,2893,1452,2384,31.651
55,692,713,4435,37.804
101,2571,1166,2710,32.629
396,1963,1272,3653,35.458
332,4418,1229,3953,36.358
146,265,2535,5864,42.091
419,1353,1749,4520,38.059000000000005
-16,386,2244,5369,40.605999999999995
240,2205,1467,3340,34.519
345,783,235,4641,38.422000000000004
68,3073,1961,2723,32.668
573,1713,1080,4012,36.535
317,2725,1163,2771,32.812
325,3498,1685,3241,34.222
292,1197,640,4160,36.979
94,1363,1973,4321,37.462
245,431,2254,5592,41.275000000000006
590,674,858,5011,39.532000000000004
533,-99,1829,6133,42.898
-57,838,1637,4497,37.989999999999995
199,848,144,4446,37.837
436,1185,2708,5367,40.6
203,3697,2590,3925,36.274
170,4696,757,3944,36.330999999999996
426,2658,2723,3895,36.184
394,1264,2541,5118,39.853
-45,2381,2409,3464,34.891000000000005
-91,769,292,4212,37.135
279,678,1792,5080,39.739000000000004
-67,2720,464,2273,31.318
427,4521,938,4061,36.681999999999995
597,4658,791,4338,37.513
-5,1026,1162,4148,36.943
56,518,2614,5581,41.242000000000004
438,446,1579,5353,40.558
120,2387,1786,3208,34.123000000000005
576,2254,2406,4209,37.126
82,593,1489,4805,38.913999999999994
125,1523,2012,4217,37.150000000000006
91,800,5,4418,37.753
138,650,1342,4737,38.71
312,4928,1265,4457,37.87
559,3803,2514,4329,37.486
495,4561,2528,5034,39.601
172,1848,421,3385,34.654
443,2793,335,2717,32.650000000000006
-91,3634,1095,2699,32.596000000000004
546,2334,642,3277,34.33
26,3547,1190,2762,32.785
181,2849,2010,2946,33.337
272,3729,1528,3336,34.507000000000005
0,2815,2368,3045,33.634
170,2297,1604,3247,34.24
91,286,1442,5098,39.79299999999999
369,2882,2453,3409,34.726
-55,1070,2044,4511,38.032000000000004
456,1167,630,4353,37.558
-40,2809,1804,2637,32.41
107,1125,2669,5067,39.699999999999996
160,2534,974,2748,32.742999999999995
508,949,1440,4851,39.05199999999999
369,4383,2538,4737,38.71
155,3159,162,2405,31.714
-79,2348,1050,2716,32.647
55,3192,1141,2418,31.753
476,2699,2296,3585,35.254
586,112,2213,6224,43.171
-36,2247,1552,3064,33.691
-98,3383,1163,2464,31.891000000000002
-3,2802,840,2287,31.36
95,4536,950,3747,35.74
-99,4139,1366,3299,34.396
402,787,1741,5064,39.690999999999995
568,1082,75,4596,38.287
160,1363,252,3874,36.120999999999995
13,4772,567,3846,36.037
409,540,2216,5621,41.362
-14,3711,1908,3246,34.237
449,2048,2123,4089,36.766000000000005
545,760,254,4861,39.082
477,4271,863,3844,36.031
559,3465,1333,3269,34.306000000000004
200,1521,2586,4701,38.602
397,3448,668,2912,33.235
590,305,2180,6012,42.535
-96,2582,2479,3263,34.288000000000004
105,2507,154,2691,32.572
-77,855,2338,4906,39.217
527,2298,843,3321,34.462
45,1188,927,3967,36.400000000000006
375,3905,210,3363,34.588
-22,4684,1438,3954,36.361
312,2994,36,2437,31.81
-44,4200,759,3234,34.201
196,986,435,4271,37.312
-61,3898,44,2954,33.361
221,412,1197,5000,39.498999999999995
299,2014,87,3392,34.675
-92,2815,1053,2236,31.207
596,-80,1211,5872,42.114999999999995
411,4936,330,4415,37.744
105,4805,201,3994,36.481
599,121,770,5558,41.172999999999995
579,816,1372,5025,39.574
-89,4663,2432,4480,37.939
-17,4732,373,3779,35.836
586,1482,1152,4279,37.336
311,3746,1266,3274,34.321
544,3892,2037,4067,36.699999999999996
64,968,46,4212,37.135
460,3481,100,3045,33.634
582,473,1668,5517,41.050000000000004
524,3808,613,3395,34.684
-40,1707,2031,3880,36.138999999999996
587,2971,1855,3133,33.897999999999996
491,1518,828,4062,36.685
405,911,2551,5489,40.966
477,1570,1511,4234,37.201
181,3398,1668,2987,33.46
416,4098,874,3612,35.335
345,2924,1556,2770,32.809
599,2654,204,3029,33.586
74,3054,2228,2888,33.163
90,2238,177,2941,33.322
175,1380,2170,4515,38.044
70,4703,1914,4326,37.477
551,4350,2093,4569,38.206
-77,1571,2456,4276,37.327
390,1113,1681,4693,38.578
-70,3289,633,2283,31.348
564,2283,87,3388,34.663000000000004
223,1992,788,3314,34.441
513,3697,1996,3815,35.944
379,387,2718,6115,42.844
308,2951,2617,3402,34.705
52,1953,2338,3937,36.31
138,4396,2012,4149,36.946
-68,3160,248,2169,31.006
133,4228,466,3421,34.762
249,1885,1834,3868,36.103
233,682,2166,5269,40.306000000000004
-91,4513,2299,4232,37.195
578,3080,571,2719,32.656
310,4597,708,3979,36.436
-3,605,2478,5332,40.495
477,2843,1404,2910,33.229
460,330,737,5205,40.114000000000004
-16,2124,2287,3662,35.485
582,1490,2592,5118,39.853
144,602,866,4639,38.416000000000004
337,3971,2332,4142,36.925
171,924,1930,4810,38.929
-85,1442,1236,3679,35.536
441,3155,156,2688,32.563
313,1875,260,3514,35.041
451,1724,982,3851,36.052
387,2405,2371,3844,36.031
95,333,1775,5231,40.192
583,4806,1463,4692,38.574999999999996
57,1374,1754,4140,36.919
182,4854,2451,4956,39.367000000000004
76,320,42,4873,39.118
316,903,526,4473,37.918
-24,3579,908,2661,32.482
557,281,1774,5744,41.730999999999995
98,1858,198,3325,34.474
496,3155,2497,3606,35.317
-82,863,2739,5195,40.083999999999996
120,3551,250,2748,32.742999999999995
130,4616,182,3834,36.001
449,773,1275,4897,39.19
226,86,2270,5930,42.288999999999994
84,1621,2425,4364,37.591
374,1548,266,3901,36.202
-62,3219,2402,3041,33.622
497,2544,267,3028,33.583
357,4682,296,4110,36.829
-33,200,2485,5713,41.638
562,1335,652,4293,37.378
590,3094,1261,2899,33.196
456,2292,1508,3489,34.966
532,3325,1914,3410,34.729
-73,4449,1712,3809,35.926
599,3616,1415,3496,34.987
244,1986,2530,4237,37.21
-68,3226,1876,2687,32.56
289,2928,892,2463,31.887999999999998
206,9,2069,5849,42.046
555,141,281,5487,40.96
586,286,478,5360,40.57899999999999
533,969,553,4624,38.371
313,1396,1934,4482,37.945
397,1226,1299,4402,37.705
513,2982,1043,2671,32.512
-57,4347,2368,4150,36.949
538,1707,1245,4040,36.619
284,1801,1540,3824,35.971000000000004
-41,1034,899,4029,36.586
275,2886,291,2461,31.882
-81,1979,618,3003,33.507999999999996
362,1862,2204,4244,37.231
-48,-35,486,5047,39.64
431,2147,16,3408,34.723
49,3793,497,2902,33.205
492,4623,2684,5212,40.135000000000005
120,4647,1381,4033,36.598
496,186,1610,5687,41.56
-9,2755,2680,3330,34.489000000000004
318,4107,598,3487,34.96
-17,4862,2073,4500,37.998999999999995
344,1884,740,3536,35.107
339,2755,1857,3102,33.805
-94,2051,1939,3423,34.768
-83,1285,1745,4084,36.751
-74,349,2672,5665,41.494
363,3803,1778,3637,35.41
384,3953,1634,3727,35.68
-28,3636,1481,2920,33.259
42,2315,1201,2920,33.259
-50,4934,1799,4367,37.6
345,3916,1338,3508,35.022999999999996
465,1707,550,3818,35.953
311,2513,2520,3770,35.809
185,3349,2143,3236,34.207
483,4070,2,3681,35.542
-78,4467,38,3507,35.02
229,2326,1335,3149,33.946
-72,551,1766,4841,39.022
-50,3984,221,3015,33.544
88,3876,1582,3327,34.480000000000004
-31,367,689,4672,38.515
378,1057,727,4395,37.684
-59,3230,1715,2606,32.317
77,3220,2720,3422,34.765
498,2834,1605,3039,33.616
378,516,811,4948,39.342999999999996
80,4576,1787,4132,36.895
598,3302,2224,3658,35.473
-94,2970,1932,2500,31.999000000000002
361,1364,362,4062,36.685
357,4401,512,3818,35.953
150,4824,1890,4512,38.035
192,2878,1018,2447,31.84
165,2149,1008,3147,33.940000000000005
-54,3041,42,2104,30.811
257,4929,925,4296,37.387
337,2720,1418,2899,33.196
478,4812,1053,4433,37.798
178,958,2098,4892,39.175000000000004
-70,309,1286,4846,39.037
-71,2102,2612,3869,36.106
410,4394,1440,4096,36.787
354,2039,2331,4148,36.943
82,2914,2726,3298,34.393
401,2642,650,2825,32.974000000000004
168,2046,2734,4258,37.272999999999996
579,408,1098,5328,40.483000000000004
358,609,326,4817,38.949999999999996
276,3445,14,2846,33.037
-9,2345,353,2712,32.635000000000005
560,4149,279,3782,35.845
89,1783,1271,3525,35.074000000000005
310,2793,1699,2943,33.328
124,1645,179,3567,35.199999999999996
437,1549,1698,4313,37.438
255,-18,77,5382,40.645
469,4665,651,4200,37.099
369,3174,2097,3214,34.141000000000005
127,1370,1596,4127,36.88
593,1719,1953,4451,37.852
-26,3068,1050,2185,31.054000000000002
442,1999,843,3535,35.104
43,1368,388,3738,35.713
-56,2553,1,2519,32.056
104,4291,1486,3709,35.626
274,3531,730,2879,33.135999999999996
244,2516,1763,3190,34.069
394,3572,2590,3991,36.472
230,4464,1861,4214,37.141000000000005
5,1089,1850,4430,37.789
107,1870,2165,3954,36.361
421,4275,2454,4619,38.355999999999995
540,104,2031,6063,42.688
67,3370,2348,3282,34.345
146,3242,1486,2702,32.605000000000004
596,568,674,5096,39.787
74,2989,798,2169,31.006
548,2166,2210,4130,36.888999999999996
-97,2594,1589,2675,32.524
48,1543,292,3577,35.230000000000004
208,894,1635,4705,38.614000000000004
105,1279,1097,3983,36.448
597,2137,569,3521,35.062
300,4403,2166,4421,37.762
123,4193,2305,4131,36.891999999999996
52,240,780,4893,39.178
583,4075,2049,4297,37.39
99,126,568,5034,39.601
110,2404,1993,3309,34.426
241,3812,191,3139,33.916
344,4635,140,4075,36.724
385,3309,1536,3033,33.598
-90,3989,1829,3400,34.699000000000005
43,4529,577,3633,35.397999999999996
90,3707,151,2890,33.169
222,1424,513,3858,36.073
518,4509,1717,4463,37.888
107,4784,875,3990,36.469
381,4050,1142,3603,35.308
-74,2584,1112,2504,32.010999999999996
392,1707,1201,3878,36.132999999999996
496,2944,633,2616,32.347
239,2301,1156,3115,33.844
417,4191,1764,4071,36.712
484,4805,1842,4798,38.893
540,2186,2562,4358,37.573
514,3771,1055,3429,34.786
315,741,697,4644,38.431000000000004
-57,2952,733,2066,30.697
569,2202,1471,3674,35.521
18,931,2527,5064,39.690999999999995
143,3078,560,2282,31.345000000000002
359,-10,1633,5758,41.773
-58,835,2124,4796,38.88699999999999
163,-75,1905,5785,41.854
133,2999,319,2203,31.108
-69,4289,1798,3702,35.605000000000004
-94,4033,805,3024,33.571
28,3272,733,2375,31.624000000000002
291,2923,2171,3089,33.766000000000005
100,3173,1606,2648,32.443
586,4771,404,4419,37.756
291,3542,1374,3095,33.784
-97,4100,1523,3336,34.507000000000005
343,281,272,5136,39.907000000000004
-57,3505,2068,3100,33.799
71,451,936,4732,38.69499999999999
-82,2185,2107,3411,34.732
578,1279,2498,5254,40.261
593,4884,873,4575,38.224000000000004
274,159,1030,5252,40.255
257,4089,1376,3609,35.326
93,225,2667,5952,42.355000000000004
-71,482,1919,5003,39.507999999999996
-26,138,935,4948,39.342999999999996
-90,1820,338,3157,33.97
69,955,259,4190,37.069
252,4209,293,3532,35.095
319,451,644,4933,39.297999999999995
140,3756,1143,3068,33.703
370,4431,1979,4395,37.684
100,4557,2715,4778,38.833
142,1052,1803,4575,38.224000000000004
418,4013,317,3500,34.999
517,3582,769,3179,34.036
554,1157,2026,5021,39.562
558,4351,38,4027,36.58
113,4203,1050,3459,34.876
259,3880,845,3232,34.195
567,716,2505,5812,41.935
-96,1104,1656,4202,37.105000000000004
303,2692,2293,3417,34.75
84,1669,1737,3862,36.085
596,4682,2588,5301,40.402
-89,1868,1258,3257,34.27
322,-71,697,5463,40.888
420,4891,485,4371,37.612
256,3478,305,2804,32.911
-14,101,2069,5537,41.11
599,904,274,4769,38.806000000000004
340,1522,1360,4074,36.721000000000004
142,734,2446,5325,40.474000000000004
397,2263,2537,4119,36.856
83,774,2209,5056,39.667
-82,3720,2721,3764,35.791
118,3469,904,2692,32.575
-20,2152,1425,3113,33.838
434,44,2557,6390,43.669
335,2435,1927,3461,34.882000000000005
156,2479,434,2738,32.713
585,839,2231,5508,41.023
193,2629,222,2645,32.434
-54,2542,1977,2996,33.487
422,1079,1349,4595,38.284000000000006
591,107,2650,6555,44.163999999999994
-98,2390,1232,2716,32.647
411,2641,2175,3494,34.981
393,1146,1478,4557,38.17
326,3474,2692,3903,36.208
60,3874,2131,3628,35.382999999999996
349,4779,2707,5243,40.228
468,2990,391,2541,32.122
534,3148,872,2780,32.839
-82,1384,943,3648,35.443
354,4798,1188,4340,37.519
592,1781,2236,4577,38.230000000000004
308,3676,119,3084,33.751
-95,3886,764,2870,33.108999999999995
155,831,808,4410,37.729
161,3210,2406,3258,34.272999999999996
594,-28,931,5733,41.698
598,4172,2736,4907,39.22
-46,516,56,4552,38.154999999999994
-25,3971,2367,3805,35.914
180,4793,461,4033,36.598
303,1208,473,4155,36.964
586,3559,35,3264,34.291
134,816,2035,4948,39.342999999999996
44,1496,644,3613,35.338
435,4379,2254,4592,38.275000000000006
428,3636,2117,3748,35.743
-53,232,251,4792,38.875
482,2494,2062,3636,35.407
395,4781,604,4239,37.216
-20,764,422,4277,37.33
304,3228,115,2633,32.397999999999996
447,4894,1431,4629,38.386
31,2969,2081,2722,32.665
282,4566,1073,3997,36.49
252,3082,1816,2827,32.980000000000004
62,1532,1806,4017,36.55
475,4131,2323,4433,37.798
499,2380,1919,3675,35.524
568,4245,1719,4250,37.248999999999995
-41,2026,998,3061,33.682
588,2711,1342,3126,33.877
308,2957,1219,2550,32.149
306,91,753,5292,40.375
541,2304,2284,4037,36.61
401,3786,2416,4082,36.745
585,3413,712,3070,33.708999999999996
37,2495,1629,2929,33.286
-82,1604,1704,3742,35.725
82,4848,2204,4674,38.520999999999994
-84,273,31,4763,38.788000000000004
554,269,2548,6278,43.333
434,169,1008,5396,40.687
-56,2514,239,2509,32.025999999999996
578,4362,1195,4130,36.888999999999996
576,2765,2173,3533,35.098
-32,754,1859,4733,38.698
-56,1078,2402,4750,38.748999999999995
591,1049,366,4607,38.31999999999999
-41,3261,2622,3269,34.306000000000004
266,4673,1660,4343,37.528
193,2916,149,2371,31.612000000000002
425,3045,2747,3616,35.347
-94,538,541,4428,37.783
419,593,1500,5147,39.94
135,-35,1538,5510,41.029
443,3407,818,2938,33.313
310,3213,518,2583,32.248000000000005
173,1272,1911,4452,37.855000000000004
352,1965,1618,3768,35.803
586,4854,731,4514,38.041000000000004
126,295,1180,5016,39.547000000000004
-63,2248,1728,3131,33.891999999999996
-88,1526,777,3467,34.900000000000006
410,481,11,5054,39.661
258,3200,930,2569,32.206
298,940,2642,5423,40.768
-76,4827,763,3830,35.989000000000004
258,1560,1044,3839,36.016000000000005
29,4756,2423,4685,38.554
201,342,1556,5208,40.123000000000005
285,47,1899,5781,41.842
568,1889,2135,4375,37.623999999999995
80,4097,1861,3697,35.589999999999996
-92,632,1230,4479,37.936
140,3438,1908,3127,33.879999999999995
283,1827,1211,3652,35.455
463,2466,926,3107,33.82
92,4937,631,4093,36.778
559,3243,167,2892,33.175
146,1611,1246,3745,35.734
288,312,1953,5553,41.158
242,4190,686,3501,35.002
564,678,2332,5720,41.659000000000006
578,1295,1734,4728,38.683
-7,4663,2059,4302,37.405
439,2126,633,3377,34.629999999999995
373,-75,2666,6531,44.092
280,1347,1702,4360,37.579
542,983,896,4662,38.485
-96,3786,1461,2992,33.474999999999994
320,213,514,5167,40.0
130,4717,2606,4884,39.150999999999996
432,393,2294,5846,42.037
225,1063,295,4233,37.198
104,1945,20,3282,34.345
416,1453,2629,5018,39.553
33,3963,1465,3300,34.399
-65,4608,2584,4563,38.188
448,4130,514,3638,35.413000000000004
100,4522,2544,4612,38.335
278,2779,673,2567,32.2
134,4769,1061,4049,36.646
-59,1142,345,3865,36.094
-46,1243,659,3778,35.833
100,481,1109,4780,38.839
199,4084,854,3377,34.629999999999995
319,4202,11,3646,35.437
-77,4846,430,3830,35.989000000000004
56,4007,2664,4145,36.934
-81,4082,1009,3132,33.895
294,4173,2608,4505,38.014
356,744,870,4710,38.629
494,3761,1250,3466,34.897
372,4936,1099,4466,37.897
119,2272,2644,3913,36.238
258,749,10,4635,38.404
-16,4221,2673,4293,37.378
290,3633,472,2983,33.448
92,3596,415,2750,32.749
224,274,744,5026,39.577000000000005
238,3940,369,3242,34.225
93,-67,2544,6150,42.949
88,3044,1512,2459,31.876
599,2087,2457,4437,37.81
492,4781,7,4400,37.699
450,4630,21,4203,37.108
484,4753,2508,5200,40.099000000000004
292,2138,2460,4081,36.742
424,4233,2740,4798,38.893
211,1830,938,3494,34.981
-99,-67,779,5049,39.645999999999994
233,1116,161,4208,37.123000000000005
-68,1862,160,3162,33.985
570,2550,1346,3270,34.309
426,4295,440,3782,35.845
304,1666,2720,4763,38.788000000000004
587,2318,2733,4404,37.711
557,3781,1689,3758,35.772999999999996
584,1092,1866,5015,39.544
372,2882,402,2552,32.155
413,3333,1786,3221,34.162
490,2158,1273,3552,35.155
-69,378,1018,4686,38.556999999999995
64,910,2369,5015,39.544
94,1195,1448,4195,37.083999999999996
116,1657,920,3567,35.199999999999996
423,2881,99,2646,32.437
20,1379,2404,4527,38.08
420,3377,2461,3725,35.674
149,3977,172,3215,34.144
195,2379,188,2903,33.208
216,1388,648,3894,36.181000000000004
292,129,162,5254,40.261
241,3773,2474,3952,36.355000000000004
381,1705,1410,3955,36.364000000000004
336,4932,42,4385,37.654
282,2059,1242,3431,34.792
522,1002,1965,5105,39.814
101,2373,554,2788,32.863
-82,1994,849,3017,33.55
-94,2922,1154,2160,30.979
584,2238,1132,3514,35.041
305,2368,1592,3305,34.414
-52,3109,2568,3065,33.694
138,2005,1566,3487,34.96
318,3691,832,3099,33.796
575,4145,615,3783,35.848
219,2124,854,3189,34.066
483,964,1085,4672,38.515
36,167,1917,5424,40.770999999999994
200,698,392,4565,38.194
424,939,2398,5367,40.6
333,4944,1537,4617,38.35
591,562,2500,5986,42.457
-86,3182,2157,2807,32.92
502,2766,2548,3729,35.686
154,2253,2322,3728,35.683
-85,3784,2453,3621,35.362
582,2389,1413,3473,34.918
89,3644,1570,3089,33.766000000000005
561,3518,212,3162,33.985
368,4883,2341,5091,39.772
478,1175,1144,4475,37.924
209,1073,586,4198,37.092999999999996
479,4717,1407,4473,37.918
213,28,1312,5421,40.76199999999999
556,1253,2192,5038,39.613
42,3275,2069,2969,33.406
-87,1646,675,3335,34.504
342,4938,1678,4694,38.581
372,1393,2355,4829,38.986
576,1896,1492,3997,36.49
234,2437,1442,3090,33.769
593,497,286,5168,40.003
532,-96,418,5689,41.565999999999995
487,1768,2544,4709,38.626000000000005
-46,699,19,4378,37.632999999999996
118,2796,686,2391,31.672
447,1278,1440,4461,37.882000000000005
46,4927,1114,4135,36.904
-72,1051,123,3976,36.427
245,2637,2597,3638,35.413000000000004
-92,2008,1534,3238,34.213
-83,4,2224,5671,41.51199999999999
-67,892,1385,4308,37.423
376,3938,975,3436,34.807
53,3235,320,2357,31.57
403,2637,377,2830,32.989000000000004
135,4036,1606,3546,35.137
520,298,1249,5433,40.797999999999995
40,3708,295,2819,32.956
